,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Revenue,Date,Location,Device,Keyword,Month,Weekday,CPC,CTR,CPL,CPA,ROI,AOV,ROAS
120,A1120,Data Analytics Course: Visualizations,117.0,3858.0,214.0,29.0,4.0,0.03418803418803419,275.0,2024-11-23,Hyderabad,Mobile,Learn data analytics,November,Saturday,1.83,3.03,7.38,53.5,28.5,68.75,1.29
121,A1121,Data Analytics Course: Basics,113.0,5471.0,216.0,27.0,9.0,0.07964601769911504,229.0,2024-11-23,Hyderabad,Mobile,Analytics for data,November,Saturday,1.91,2.07,8.0,24.0,6.02,25.44,1.06
122,A1122,Data Analytics Course: ML,109.0,3550.0,240.0,14.0,8.0,0.07339449541284404,404.0,2024-11-24,Hyderabad,Tablet,Learn data analytics,November,Sunday,2.2,3.07,17.14,30.0,68.33,50.5,1.68
123,A1123,Data Analytics Course: Visualizations,174.0,3178.0,226.0,18.0,10.0,0.05747126436781609,233.0,2024-11-20,Hyderabad,Desktop,Data analytics online,November,Wednesday,1.3,5.48,12.56,22.6,3.1,23.3,1.03
124,A1124,Data Analytics Course: Basics,96.0,4673.0,193.0,24.0,5.0,0.052083333333333336,400.0,2024-11-10,Hyderabad,Mobile,Learn data analytics,November,Sunday,2.01,2.05,8.04,38.6,107.25,80.0,2.07
125,A1125,Data Analytics Course: Advanced,110.0,4254.0,188.0,11.0,4.0,0.03636363636363636,239.0,2024-11-04,Hyderabad,Mobile,Data analytics training,November,Monday,1.71,2.59,17.09,47.0,27.13,59.75,1.27
126,A1126,Data Analytics Course: Visualizations,163.0,3658.0,238.0,23.0,7.0,0.04294478527607362,347.0,2024-11-23,Hyderabad,Tablet,Online data analytics,November,Saturday,1.46,4.46,10.35,34.0,45.8,49.57,1.46
127,A1127,Data Analytics Course: Basics,161.0,5319.0,236.0,13.0,4.0,0.024844720496894408,290.0,2024-11-18,Hyderabad,Mobile,Learn data analytics,November,Monday,1.47,3.03,18.15,59.0,22.88,72.5,1.23
128,A1128,Data Analytics Course: Basics,195.0,5278.0,193.0,30.0,7.0,0.035897435897435895,297.0,2024-11-04,Hyderabad,Mobile,Data analytics course,November,Monday,0.99,3.69,6.43,27.57,53.89,42.43,1.54
129,A1129,Data Analytics Course: Visualizations,84.0,3755.0,219.0,14.0,9.0,0.10714285714285714,265.0,2024-11-05,Hyderabad,Tablet,Analytics for data,November,Tuesday,2.61,2.24,15.64,24.33,21.0,29.44,1.21
130,A1130,Data Analytics Course: Visualizations,113.0,4580.0,195.0,11.0,6.0,0.05309734513274336,255.0,2024-11-28,Hyderabad,Tablet,Data analytics course,November,Thursday,1.73,2.47,17.73,32.5,30.77,42.5,1.31
131,A1131,Data Analytics Course: ML,117.0,3809.0,225.0,12.0,5.0,0.042735042735042736,305.0,2024-11-09,Hyderabad,Desktop,Data analytics training,November,Saturday,1.92,3.07,18.75,45.0,35.56,61.0,1.36
132,A1132,Data Analytics Course: Basics,135.0,5118.0,220.0,27.0,6.0,0.044444444444444446,222.0,2024-11-20,Hyderabad,Mobile,Online data analytics,November,Wednesday,1.63,2.64,8.15,36.67,0.91,37.0,1.01
133,A1133,Data Analytics Course: Visualizations,92.0,5766.0,186.0,28.0,7.0,0.07608695652173914,207.0,2024-11-27,Hyderabad,Tablet,Data analytics training,November,Wednesday,2.02,1.6,6.64,26.57,11.29,29.57,1.11
134,A1134,Data Analytics Course: Advanced,188.0,3934.0,206.0,16.0,9.0,0.047872340425531915,420.42857142857144,2024-11-04,Hyderabad,Desktop,Data analytics course,November,Monday,1.1,4.78,12.88,22.89,104.09,46.71,2.04
135,A1135,Data Analytics Course: Advanced,101.0,4724.0,228.0,13.0,7.0,0.06930693069306931,254.0,2024-11-20,Hyderabad,Desktop,Learn data analytics,November,Wednesday,2.26,2.14,17.54,32.57,11.4,36.29,1.11
136,A1136,Data Analytics Course: Visualizations,111.0,5895.0,205.0,29.0,4.0,0.036036036036036036,346.0,2024-11-04,Hyderabad,Mobile,Data analytics course,November,Monday,1.85,1.88,7.07,51.25,68.78,86.5,1.69
137,A1137,Data Analytics Course: ML,122.0,4048.0,202.0,28.0,10.0,0.08196721311475409,467.14285714285717,2024-11-26,Hyderabad,Mobile,Online data analytics,November,Tuesday,1.66,3.01,7.21,20.2,131.26,46.71,2.31
138,A1138,Data Analytics Course: Advanced,99.0,3169.0,238.0,21.0,6.0,0.06060606060606061,308.0,2024-11-22,Hyderabad,Mobile,Online data analytics,November,Friday,2.4,3.12,11.33,39.67,29.41,51.33,1.29
139,A1139,Data Analytics Course: Basics,154.0,4535.0,229.0,11.0,3.0,0.01948051948051948,293.0,2024-11-01,Hyderabad,Tablet,Data analytics training,November,Friday,1.49,3.4,20.82,76.33,27.95,97.67,1.28
140,A1140,Data Analytics Course: Visualizations,129.0,3849.0,249.0,22.0,10.0,0.07751937984496124,361.0,2024-11-11,Hyderabad,Desktop,Analytics for data,November,Monday,1.93,3.35,11.32,24.9,44.98,36.1,1.45
141,A1141,Data Analytics Course: Advanced,129.0,4259.0,183.0,10.0,10.0,0.07742920694210195,214.0,2024-11-16,Hyderabad,Mobile,Analytics for data,November,Saturday,1.42,3.03,18.3,18.3,16.94,21.4,1.17
142,A1142,Data Analytics Course: Basics,143.0,3628.0,221.0,18.0,9.0,0.06293706293706294,320.0,2024-11-17,Hyderabad,Tablet,Data analytics course,November,Sunday,1.55,3.94,12.28,24.56,44.8,35.56,1.45
143,A1143,Data Analytics Course: ML,80.0,3269.0,125.0,12.0,4.0,0.05,358.0,2024-11-23,Hyderabad,Desktop,Data analytics online,November,Saturday,1.56,2.45,10.42,31.25,186.4,89.5,2.86
144,A1144,Data Analytics Course: Visualizations,134.0,3724.0,188.0,26.0,9.0,0.06716417910447761,386.0,2024-11-07,Hyderabad,Desktop,Online data analytics,November,Thursday,1.4,3.6,7.23,20.89,105.32,42.89,2.05
145,A1145,Data Analytics Course: Visualizations,174.0,4838.0,242.0,21.0,3.0,0.017241379310344827,326.0,2024-11-22,Hyderabad,Desktop,Data analytics online,November,Friday,1.39,3.6,11.52,80.67,34.71,108.67,1.35
146,A1146,Data Analytics Course: ML,196.0,4524.0,192.0,15.0,8.0,0.04081632653061224,214.0,2024-11-13,Hyderabad,Desktop,Data analytics course,November,Wednesday,0.98,4.33,12.8,24.0,11.46,26.75,1.11
147,A1147,Data Analytics Course: ML,194.0,4694.0,228.0,17.0,7.0,0.03608247422680412,382.0,2024-11-14,Hyderabad,Tablet,Learn data analytics,November,Thursday,1.18,4.13,13.41,32.57,67.54,54.57,1.68
148,A1148,Data Analytics Course: ML,180.0,4326.0,222.0,13.0,8.0,0.046875,291.0,2024-11-06,Hyderabad,Tablet,Online data analytics,November,Wednesday,1.23,4.16,17.08,27.75,31.08,36.38,1.31
149,A1149,Data Analytics Course: Advanced,100.0,4235.0,223.0,10.0,8.0,0.08,370.0,2024-11-01,Hyderabad,Desktop,Data analytics training,November,Friday,2.23,2.36,22.3,27.88,65.92,46.25,1.66
150,A1150,Data Analytics Course: Visualizations,153.0,4367.0,185.0,29.0,9.0,0.058823529411764705,308.0,2024-11-13,Hyderabad,Mobile,Analytics for data,November,Wednesday,1.21,3.5,6.38,20.56,66.49,34.22,1.66
151,A1151,Data Analytics Course: Visualizations,110.0,3748.0,199.0,24.0,9.0,0.08181818181818182,212.0,2024-11-05,Hyderabad,Tablet,Data analytics training,November,Tuesday,1.81,2.93,8.29,22.11,6.53,23.56,1.07
152,A1152,Data Analytics Course: ML,116.0,3901.0,179.0,21.0,4.0,0.034482758620689655,303.0,2024-11-13,Hyderabad,Tablet,Online data analytics,November,Wednesday,1.54,2.97,8.52,44.75,69.27,75.75,1.69
153,A1153,Data Analytics Course: ML,156.0,3335.0,237.0,29.0,7.0,0.04487179487179487,233.0,2024-11-14,Hyderabad,Desktop,Data analytics course,November,Thursday,1.52,4.68,8.17,33.86,-1.69,33.29,0.98
154,A1154,Data Analytics Course: ML,177.0,5671.0,211.0,19.0,6.0,0.03389830508474576,239.0,2024-11-25,Hyderabad,Tablet,Data analytics course,November,Monday,1.19,3.12,11.11,35.17,13.27,39.83,1.13
155,A1155,Data Analytics Course: Basics,89.0,3408.0,215.0,25.0,9.0,0.10112359550561797,387.0,2024-11-15,Hyderabad,Mobile,Data analytics course,November,Friday,2.42,2.61,8.6,23.89,80.0,43.0,1.8
156,A1156,Data Analytics Course: Basics,155.0,4422.0,184.0,14.0,8.0,0.05161290322580645,233.0,2024-11-15,Hyderabad,Mobile,Analytics for data,November,Friday,1.19,3.51,13.14,23.0,26.63,29.12,1.27
157,A1157,Data Analytics Course: Advanced,123.0,3097.0,191.0,20.0,8.0,0.06504065040650407,335.0,2024-11-22,Hyderabad,Tablet,Data analytics course,November,Friday,1.55,3.97,9.55,23.88,75.39,41.88,1.75
158,A1158,Data Analytics Course: ML,102.0,3621.0,245.0,10.0,5.0,0.049019607843137254,281.0,2024-11-12,Hyderabad,Mobile,Learn data analytics,November,Tuesday,2.4,2.82,24.5,49.0,14.69,56.2,1.15
159,A1159,Data Analytics Course: ML,150.0,4806.0,245.0,15.0,9.0,0.06,327.0,2024-11-07,Hyderabad,Mobile,Data analytics online,November,Thursday,1.63,3.12,16.33,27.22,33.47,36.33,1.33
160,A1160,Data Analytics Course: Visualizations,160.0,5276.0,246.0,11.0,6.0,0.0375,280.2857142857143,2024-11-05,Hyderabad,Desktop,Analytics for data,November,Tuesday,1.54,3.03,22.36,41.0,13.94,46.71,1.14
161,A1161,Data Analytics Course: Visualizations,143.0,3901.0,191.0,29.0,4.0,0.027972027972027972,364.0,2024-11-24,Hyderabad,Mobile,Learn data analytics,November,Sunday,1.34,3.67,6.59,47.75,90.58,91.0,1.91
162,A1162,Data Analytics Course: Visualizations,178.0,4673.0,222.0,29.0,6.0,0.033707865168539325,249.0,2024-11-04,Hyderabad,Tablet,Online data analytics,November,Monday,1.25,3.81,7.66,37.0,12.16,41.5,1.12
163,A1163,Data Analytics Course: Basics,152.0,3542.0,209.0,13.0,9.0,0.05921052631578947,354.0,2024-11-13,Hyderabad,Desktop,Data analytics course,November,Wednesday,1.38,4.29,16.08,23.22,69.38,39.33,1.69
164,A1164,Data Analytics Course: Basics,139.0,4347.0,238.0,26.0,5.0,0.03597122302158273,282.0,2024-11-13,Hyderabad,Tablet,Analytics for data,November,Wednesday,1.71,3.2,9.15,47.6,18.49,56.4,1.18
165,A1165,Data Analytics Course: Advanced,175.0,5014.0,247.0,25.0,7.0,0.04,306.0,2024-11-15,Hyderabad,Mobile,Learn data analytics,November,Friday,1.41,3.49,9.88,35.29,23.89,43.71,1.24
166,A1166,Data Analytics Course: ML,92.0,4185.0,218.0,21.0,9.0,0.09782608695652174,320.0,2024-11-03,Hyderabad,Mobile,Data analytics online,November,Sunday,2.37,2.2,10.38,24.22,46.79,35.56,1.47
167,A1167,Data Analytics Course: Basics,123.0,5964.0,193.0,17.0,6.0,0.04878048780487805,278.0,2024-11-03,Hyderabad,Desktop,Data analytics training,November,Sunday,1.57,2.06,11.35,32.17,44.04,46.33,1.44
168,A1168,Data Analytics Course: Advanced,86.0,5124.0,184.0,13.0,10.0,0.11627906976744186,232.0,2024-11-20,Hyderabad,Mobile,Data analytics training,November,Wednesday,2.14,1.68,14.15,18.4,26.09,23.2,1.26
169,A1169,Data Analytics Course: Visualizations,117.0,4162.0,238.0,28.0,10.0,0.08547008547008547,242.0,2024-11-22,Hyderabad,Mobile,Online data analytics,November,Friday,2.03,2.81,8.5,23.8,1.68,24.2,1.02
170,A1170,Data Analytics Course: Advanced,146.0,4330.0,192.0,20.0,3.0,0.02054794520547945,357.0,2024-11-09,Hyderabad,Mobile,Online data analytics,November,Saturday,1.32,3.37,9.6,64.0,85.94,119.0,1.86
171,A1171,Data Analytics Course: Advanced,89.0,3268.0,140.0,17.0,4.0,0.0449438202247191,252.0,2024-11-13,Hyderabad,Desktop,Online data analytics,November,Wednesday,1.57,2.72,8.24,35.0,80.0,63.0,1.8
172,A1172,Data Analytics Course: Basics,195.0,3483.0,214.0,27.0,7.0,0.035897435897435895,367.0,2024-11-23,Hyderabad,Desktop,Learn data analytics,November,Saturday,1.1,5.6,7.93,30.57,71.5,52.43,1.71
173,A1173,Data Analytics Course: Advanced,170.0,4519.0,241.0,22.0,7.0,0.041176470588235294,207.0,2024-11-27,Hyderabad,Mobile,Analytics for data,November,Wednesday,1.42,3.76,10.95,34.43,-14.11,29.57,0.86
174,A1174,Data Analytics Course: Advanced,97.0,3605.0,240.0,21.0,7.0,0.07216494845360824,343.0,2024-11-10,Hyderabad,Desktop,Data analytics online,November,Sunday,2.47,2.69,11.43,34.29,42.92,49.0,1.43
175,A1175,Data Analytics Course: Visualizations,159.0,5076.0,205.0,15.0,10.0,0.06289308176100629,334.0,2024-11-17,Hyderabad,Tablet,Data analytics course,November,Sunday,1.29,3.13,13.67,20.5,62.93,33.4,1.63
176,A1176,Data Analytics Course: Visualizations,131.0,5352.0,226.0,24.0,10.0,0.07633587786259542,400.0,2024-11-20,Hyderabad,Mobile,Online data analytics,November,Wednesday,1.73,2.45,9.42,22.6,76.99,40.0,1.77
177,A1177,Data Analytics Course: ML,108.0,5503.0,185.0,11.0,7.0,0.06481481481481481,392.0,2024-11-06,Hyderabad,Mobile,Data analytics online,November,Wednesday,1.71,1.96,16.82,26.43,111.89,56.0,2.12
178,A1178,Data Analytics Course: Basics,93.0,4308.0,210.0,19.0,9.0,0.0967741935483871,346.0,2024-11-20,Hyderabad,Mobile,Data analytics course,November,Wednesday,2.26,2.16,11.05,23.33,64.76,38.44,1.65
179,A1179,Data Analytics Course: Advanced,137.0,3555.0,214.0,29.0,3.0,0.021897810218978103,140.14285714285714,2024-11-06,Hyderabad,Desktop,Data analytics course,November,Wednesday,1.56,3.85,7.38,71.33,-34.51,46.71,0.65
180,A1180,Data Analytics Course: ML,81.0,5615.0,193.0,30.0,6.0,0.07407407407407407,256.0,2024-11-28,Hyderabad,Mobile,Analytics for data,November,Thursday,2.38,1.44,6.43,32.17,32.64,42.67,1.33
181,A1181,Data Analytics Course: Advanced,160.0,4743.0,206.0,23.0,10.0,0.0625,372.0,2024-11-20,Hyderabad,Mobile,Learn data analytics,November,Wednesday,1.29,3.37,8.96,20.6,80.58,37.2,1.81
182,A1182,Data Analytics Course: Visualizations,186.0,3337.0,184.0,16.0,8.0,0.043010752688172046,213.0,2024-11-30,Hyderabad,Desktop,Online data analytics,November,Saturday,0.99,5.57,11.5,23.0,15.76,26.62,1.16
183,A1183,Data Analytics Course: Advanced,105.0,3234.0,239.0,27.0,10.0,0.09523809523809523,255.0,2024-11-06,Hyderabad,Desktop,Online data analytics,November,Wednesday,2.28,3.25,8.85,23.9,6.69,25.5,1.07
184,A1184,Data Analytics Course: Advanced,131.0,3913.0,204.0,14.0,10.0,0.07633587786259542,220.0,2024-11-25,Hyderabad,Desktop,Data analytics training,November,Monday,1.56,3.35,14.57,20.4,7.84,22.0,1.08
185,A1185,Data Analytics Course: Advanced,129.0,3208.0,204.0,18.0,8.0,0.06201550387596899,297.0,2024-11-29,Hyderabad,Desktop,Learn data analytics,November,Friday,1.58,4.02,11.33,25.5,45.59,37.12,1.46
186,A1186,Data Analytics Course: Visualizations,187.0,5972.0,221.0,30.0,7.0,0.0374331550802139,404.0,2024-11-14,Hyderabad,Desktop,Data analytics course,November,Thursday,1.18,3.13,7.37,31.57,82.81,57.71,1.83
187,A1187,Data Analytics Course: ML,167.0,3662.0,235.0,10.0,7.0,0.041916167664670656,344.0,2024-11-25,Hyderabad,Mobile,Data analytics training,November,Monday,1.41,4.56,23.5,33.57,46.38,49.14,1.46
188,A1188,Data Analytics Course: Basics,140.0,3359.0,182.0,29.0,7.0,0.05,403.0,2024-11-28,Hyderabad,Desktop,Data analytics online,November,Thursday,1.3,4.17,6.28,26.0,121.43,57.57,2.21
189,A1189,Data Analytics Course: ML,198.0,3700.0,221.0,14.0,5.0,0.025252525252525252,312.0,2024-11-10,Hyderabad,Mobile,Analytics for data,November,Sunday,1.12,5.35,15.79,44.2,41.18,62.4,1.41
190,A1190,Data Analytics Course: Visualizations,196.0,3835.0,218.0,10.0,9.0,0.04591836734693878,382.0,2024-11-04,Hyderabad,Tablet,Online data analytics,November,Monday,1.11,5.11,21.8,24.22,75.23,42.44,1.75
191,A1191,Data Analytics Course: ML,140.0,5638.0,208.0,22.0,5.0,0.03571428571428571,337.0,2024-11-18,Hyderabad,Desktop,Data analytics training,November,Monday,1.49,2.48,9.45,41.6,62.02,67.4,1.62
192,A1192,Data Analytics Course: ML,157.0,5825.0,231.0,16.0,3.0,0.01910828025477707,212.0,2024-11-16,Hyderabad,Desktop,Data analytics training,November,Saturday,1.47,2.7,14.44,77.0,-8.23,70.67,0.92
193,A1193,Data Analytics Course: ML,91.0,5428.0,248.0,11.0,3.0,0.03296703296703297,374.0,2024-11-22,Hyderabad,Tablet,Learn data analytics,November,Friday,2.73,1.68,22.55,82.67,50.81,124.67,1.51
194,A1194,Data Analytics Course: Advanced,140.0,3571.0,238.0,21.0,9.0,0.06428571428571428,360.0,2024-11-16,Hyderabad,Desktop,Learn data analytics,November,Saturday,1.7,3.92,11.33,26.44,51.26,40.0,1.51
195,A1195,Data Analytics Course: Basics,154.0,3638.0,182.0,11.0,8.0,0.05194805194805195,288.0,2024-11-04,Hyderabad,Mobile,Online data analytics,November,Monday,1.18,4.23,16.55,22.75,58.24,36.0,1.58
196,A1196,Data Analytics Course: Visualizations,133.0,4505.0,201.0,23.0,3.0,0.022556390977443608,319.0,2024-11-26,Hyderabad,Tablet,Analytics for data,November,Tuesday,1.51,2.95,8.74,67.0,58.71,106.33,1.59
197,A1197,Data Analytics Course: Advanced,152.0,5016.0,239.0,26.0,9.0,0.05916943642938018,331.0,2024-11-20,Hyderabad,Mobile,Data analytics online,November,Wednesday,1.57,3.03,9.19,26.56,38.49,36.78,1.38
198,A1198,Data Analytics Course: Visualizations,141.0,3071.0,208.0,10.0,6.0,0.0425531914893617,336.0,2024-11-18,Hyderabad,Tablet,Data analytics online,November,Monday,1.48,4.59,20.8,34.67,61.54,56.0,1.62
199,A1199,Data Analytics Course: Visualizations,135.0,5682.0,209.0,30.0,3.0,0.022222222222222223,295.0,2024-11-15,Hyderabad,Tablet,Data analytics training,November,Friday,1.55,2.38,6.97,69.67,41.15,98.33,1.41
200,A1200,Data Analytics Course: ML,199.0,5067.0,247.0,24.0,8.0,0.04020100502512563,279.0,2024-11-19,Hyderabad,Mobile,Analytics for data,November,Tuesday,1.24,3.93,10.29,30.88,12.96,34.88,1.13
201,A1201,Data Analytics Course: Advanced,138.0,3971.0,185.0,28.0,3.0,0.021739130434782608,351.0,2024-11-07,Hyderabad,Tablet,Learn data analytics,November,Thursday,1.34,3.48,6.61,61.67,89.73,117.0,1.9
202,A1202,Data Analytics Course: Advanced,175.0,4481.0,236.0,21.0,10.0,0.05714285714285714,257.0,2024-11-20,Hyderabad,Desktop,Data analytics course,November,Wednesday,1.35,3.91,11.24,23.6,8.9,25.7,1.09
203,A1203,Data Analytics Course: Visualizations,170.0,5476.0,186.0,25.0,4.0,0.023529411764705882,353.0,2024-11-08,Hyderabad,Mobile,Analytics for data,November,Friday,1.09,3.1,7.44,46.5,89.78,88.25,1.9
204,A1204,Data Analytics Course: Advanced,138.0,4426.0,204.0,24.0,10.0,0.07246376811594203,375.0,2024-11-05,Hyderabad,Mobile,Data analytics course,November,Tuesday,1.48,3.12,8.5,20.4,83.82,37.5,1.84
205,A1205,Data Analytics Course: Basics,108.0,4080.0,248.0,18.0,4.0,0.037037037037037035,278.0,2024-11-30,Hyderabad,Tablet,Online data analytics,November,Saturday,2.3,2.65,13.78,62.0,12.1,69.5,1.12
206,A1206,Data Analytics Course: Visualizations,150.0,4113.0,220.0,12.0,7.0,0.04666666666666667,244.0,2024-11-22,Hyderabad,Mobile,Learn data analytics,November,Friday,1.47,3.65,18.33,31.43,10.91,34.86,1.11
207,A1207,Data Analytics Course: Basics,90.0,5119.0,227.0,14.0,10.0,0.1111111111111111,275.0,2024-11-07,Hyderabad,Desktop,Analytics for data,November,Thursday,2.52,1.76,16.21,22.7,21.15,27.5,1.21
208,A1208,Data Analytics Course: ML,98.0,3422.0,224.0,17.0,7.0,0.07142857142857142,289.0,2024-11-19,Hyderabad,Tablet,Online data analytics,November,Tuesday,2.29,2.86,13.18,32.0,29.02,41.29,1.29
209,A1209,Data Analytics Course: Advanced,130.0,3327.0,225.0,13.0,3.0,0.023076923076923078,340.0,2024-11-16,Hyderabad,Mobile,Online data analytics,November,Saturday,1.73,3.91,17.31,75.0,51.11,113.33,1.51
210,A1210,Data Analytics Course: Advanced,199.0,6562.0,200.0,15.0,8.0,0.04020100502512563,299.0,2024-11-08,Hyderabad,Tablet,Data analytics training,November,Friday,1.01,3.03,13.33,25.0,49.5,37.38,1.5
211,A1211,Data Analytics Course: Basics,101.0,3241.0,183.0,24.0,5.0,0.046875,303.0,2024-11-10,Hyderabad,Tablet,Data analytics training,November,Sunday,1.81,3.12,7.62,36.6,65.57,60.6,1.66
212,A1212,Data Analytics Course: Visualizations,118.0,3970.0,185.0,27.0,9.0,0.07627118644067797,211.0,2024-11-19,Hyderabad,Desktop,Data analytics course,November,Tuesday,1.57,2.97,6.85,20.56,14.05,23.44,1.14
213,A1213,Data Analytics Course: ML,199.0,5734.0,248.0,18.0,9.0,0.046875,297.0,2024-11-11,Hyderabad,Desktop,Data analytics online,November,Monday,1.25,3.47,13.78,27.56,19.76,33.0,1.2
214,A1214,Data Analytics Course: Basics,183.0,4001.0,238.0,23.0,4.0,0.02185792349726776,292.0,2024-11-21,Hyderabad,Mobile,Online data analytics,November,Thursday,1.3,4.57,10.35,59.5,22.69,73.0,1.23
215,A1215,Data Analytics Course: Visualizations,126.0,4206.0,234.0,29.0,10.0,0.07936507936507936,408.0,2024-11-06,Hyderabad,Tablet,Online data analytics,November,Wednesday,1.86,3.0,8.07,23.4,74.36,40.8,1.74
216,A1216,Data Analytics Course: Visualizations,199.0,4745.0,308.0,13.0,9.0,0.04522613065326633,367.0,2024-11-28,Hyderabad,Tablet,Analytics for data,November,Thursday,1.55,4.19,23.69,34.22,19.16,40.78,1.19
217,A1217,Data Analytics Course: Basics,92.0,4042.0,201.0,15.0,7.0,0.07608695652173914,252.0,2024-11-24,Hyderabad,Tablet,Learn data analytics,November,Sunday,2.18,2.28,13.4,28.71,25.37,36.0,1.25
218,A1218,Data Analytics Course: Visualizations,148.0,4883.0,250.0,10.0,3.0,0.020260351773484266,299.0,2024-11-12,Hyderabad,Tablet,Online data analytics,November,Tuesday,1.69,3.03,25.0,83.33,19.6,99.67,1.2
219,A1219,Data Analytics Course: Basics,92.0,3748.0,208.0,14.0,8.0,0.08695652173913043,265.0,2024-11-02,Hyderabad,Desktop,Analytics for data,November,Saturday,2.26,2.45,14.86,26.0,27.4,33.12,1.27
220,A1220,Data Analytics Course: Visualizations,135.0,3480.0,225.0,11.0,4.0,0.02962962962962963,285.0,2024-11-23,Hyderabad,Tablet,Data analytics online,November,Saturday,1.67,3.88,20.45,56.25,26.67,71.25,1.27
221,A1221,Data Analytics Course: Basics,177.0,3007.0,223.0,30.0,8.0,0.04519774011299435,360.0,2024-11-02,Hyderabad,Mobile,Data analytics online,November,Saturday,1.26,5.89,7.43,27.88,61.43,45.0,1.61
222,A1222,Data Analytics Course: ML,117.0,3380.0,187.0,21.0,10.0,0.08547008547008547,400.0,2024-11-19,Hyderabad,Desktop,Data analytics training,November,Tuesday,1.6,3.46,8.9,18.7,113.9,40.0,2.14
223,A1223,Data Analytics Course: Basics,127.0,4823.0,195.0,11.0,10.0,0.07874015748031496,305.0,2024-11-15,Hyderabad,Desktop,Data analytics course,November,Friday,1.54,2.63,17.73,19.5,56.41,30.5,1.56
